,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,fips
13385,3.0,2.0,1293.0,455715.0,1951.0,5345.75,6037.0
13386,2.0,2.0,1757.0,246672.0,1953.0,3202.27,6037.0
13387,3.0,2.0,1854.0,345788.0,1977.0,4411.83,6037.0
13388,2.0,2.0,1842.0,764937.0,1954.0,9466.1,6037.0
13389,3.0,2.5,1574.0,452500.0,1978.0,5248.08,6059.0
13390,4.0,2.0,1284.0,74093.0,1954.0,1040.42,6037.0
13391,3.0,2.0,1138.0,245098.0,1953.0,3161.35,6037.0
13392,2.0,1.0,1072.0,854700.0,1936.0,11226.71,6037.0
13393,3.0,2.0,1482.0,410891.0,1974.0,5094.62,6059.0
13394,4.0,2.0,1311.0,51677.0,1961.0,1186.32,6111.0
13395,4.0,3.5,3696.0,761531.0,1989.0,7249.04,6059.0
13396,4.0,3.0,4469.0,388869.0,2006.0,7589.71,6037.0
13397,2.0,2.0,1433.0,300367.0,1922.0,3558.79,6037.0
13398,2.0,1.0,1194.0,73878.0,1927.0,852.88,6037.0
13399,3.0,3.0,2234.0,9837579.0,1931.0,107847.59,6037.0
13400,6.0,3.0,2392.0,412156.0,1964.0,4532.96,6059.0
13401,3.0,2.0,1178.0,267295.0,1973.0,3458.6,6037.0
13402,3.0,1.0,1123.0,144100.0,1939.0,1920.13,6037.0
13403,3.0,2.0,1389.0,263091.0,1956.0,3201.77,6037.0
13404,5.0,4.5,3622.0,849000.0,2006.0,9561.68,6111.0
13405,3.0,2.0,1708.0,440584.0,1956.0,5145.06,6037.0
13406,3.0,1.0,1072.0,142679.0,1938.0,1935.43,6037.0
13407,3.0,2.0,1136.0,70576.0,1957.0,1043.44,6037.0
13408,3.0,2.0,1101.0,281010.0,1953.0,3394.09,6037.0
13409,3.0,1.0,1360.0,306206.0,1926.0,3341.52,6037.0
13410,3.0,2.0,1091.0,126352.0,1961.0,1893.9,6037.0
13411,4.0,3.0,2714.0,424239.0,1984.0,5326.42,6037.0
13412,5.0,5.0,4059.0,606971.0,1997.0,9569.32,6037.0
13413,3.0,1.0,1240.0,43020.0,1926.0,487.1,6037.0
13414,3.0,3.0,1652.0,595431.0,1986.0,6170.88,6059.0
13415,2.0,2.0,1990.0,1456329.0,1955.0,17194.14,6037.0
13416,4.0,2.0,1494.0,408896.0,1907.0,5013.69,6037.0
13417,3.0,2.0,1784.0,116134.0,1953.0,1469.32,6037.0
13418,4.0,2.0,1626.0,88918.0,1925.0,1333.05,6037.0
13419,3.0,2.0,1570.0,477167.0,1958.0,5932.78,6037.0
13420,3.0,1.0,1399.0,78238.0,1948.0,1087.75,6037.0
13421,4.0,3.0,2568.0,465285.0,1994.0,5210.6,6111.0
13422,4.0,4.0,4266.0,1393205.0,2000.0,16921.03,6037.0
13423,4.0,3.0,2422.0,846000.0,1982.0,9722.72,6037.0
13424,3.0,2.0,2430.0,186872.0,1956.0,2116.18,6037.0
13425,3.0,1.0,896.0,204425.0,1954.0,2639.88,6059.0
13426,3.0,3.0,1635.0,307538.0,1990.0,2944.8,6059.0
13427,4.0,2.0,2059.0,365517.0,1986.0,4302.76,6111.0
13428,3.0,2.0,1262.0,232465.0,1971.0,2875.02,6111.0
13429,0.0,0.0,,422962.0,,7647.52,6059.0
13430,3.0,3.0,1604.0,496041.0,1987.0,6286.25,6037.0
13431,4.0,2.0,1471.0,342662.0,1955.0,4058.26,6059.0
13432,3.0,2.5,2013.0,589963.0,2014.0,9378.92,6059.0
13433,3.0,2.0,1045.0,145368.0,1995.0,2490.82,6037.0
13434,7.0,6.5,5447.0,1072700.0,1962.0,11966.46,6059.0
13435,3.0,3.0,3136.0,574088.0,1977.0,6204.96,6059.0
13436,3.0,2.0,1049.0,37090.0,1958.0,954.16,6037.0
13437,4.0,3.0,1794.0,162335.0,1994.0,2854.59,6037.0
13438,5.0,4.0,3300.0,241479.0,1973.0,3221.01,6037.0
13439,3.0,2.0,1475.0,170000.0,1952.0,2941.32,6037.0
13440,5.0,2.5,2271.0,255650.0,1964.0,5908.78,6059.0
13441,3.0,2.0,1139.0,185085.0,1980.0,2145.66,6111.0
13442,2.0,1.0,884.0,170836.0,1925.0,2188.44,6037.0
13443,3.0,4.0,2831.0,3198037.0,1939.0,38494.01,6037.0
13444,3.0,3.0,912.0,266000.0,1923.0,3634.43,6037.0
13445,3.0,2.0,1955.0,126082.0,1955.0,1585.34,6037.0
13446,3.0,2.0,1204.0,323466.0,1981.0,4430.82,6037.0
13447,2.0,1.0,1362.0,185721.0,1954.0,2405.59,6037.0
13448,3.0,1.0,1123.0,193377.0,1940.0,2875.97,6037.0
13449,3.0,2.0,1610.0,501617.0,1961.0,5457.52,6059.0
13450,2.0,1.0,812.0,463421.0,1950.0,5831.53,6037.0
13451,8.0,10.0,11649.0,5314771.0,2008.0,64065.14,6037.0
13452,4.0,3.5,2941.0,348936.0,1965.0,4126.88,6111.0
13453,3.0,2.0,1341.0,345547.0,1956.0,4400.46,6037.0
13454,4.0,2.0,2007.0,675000.0,1971.0,7682.1,6059.0
13455,4.0,1.0,1241.0,336547.0,1911.0,4248.42,6037.0
13456,3.0,3.0,1963.0,468105.0,1980.0,5506.48,6059.0
13457,4.0,2.0,1884.0,504062.0,1977.0,5894.3,6059.0
13458,4.0,3.0,2038.0,350141.0,1977.0,4406.14,6037.0
13459,3.0,1.5,1261.0,149409.0,1956.0,1990.04,6059.0
13460,3.0,1.0,1258.0,534000.0,1953.0,6438.23,6037.0
13461,2.0,2.0,1224.0,394332.0,1975.0,3993.88,6059.0
13462,3.0,1.0,1066.0,447063.0,1950.0,5581.76,6037.0
13463,2.0,1.0,1070.0,435724.0,1923.0,5450.41,6037.0
13464,4.0,3.0,2381.0,263856.0,1979.0,3624.49,6037.0
13465,3.0,2.0,1436.0,472131.0,1982.0,4883.46,6059.0
13466,4.0,3.0,2022.0,903000.0,1976.0,9281.58,6059.0
13467,3.0,3.0,2789.0,710000.0,1999.0,8491.49,6037.0
13468,3.0,2.5,2091.0,704163.0,1985.0,7422.84,6059.0
13469,4.0,3.0,2770.0,1299000.0,1966.0,15061.5,6037.0
13470,4.0,3.0,2511.0,149264.0,1974.0,2010.38,6059.0
13471,6.0,4.0,2870.0,822000.0,1972.0,10072.19,6037.0
13472,4.0,2.0,1392.0,455634.0,1955.0,5569.32,6037.0
13473,4.0,3.0,2711.0,460292.0,1994.0,4676.54,6059.0
13474,3.0,2.0,1514.0,546761.0,1956.0,6660.72,6059.0
13475,3.0,2.0,1504.0,165839.0,1990.0,2837.76,6037.0
13476,3.0,2.0,1512.0,402490.0,1952.0,4760.12,6037.0
13477,3.0,1.0,986.0,89737.0,1952.0,1370.72,6037.0
13478,2.0,1.0,765.0,1577472.0,1949.0,16903.74,6059.0
13479,4.0,2.0,1244.0,455633.0,1955.0,5443.05,6037.0
13480,3.0,2.0,1308.0,428198.0,1964.0,4529.6,6111.0
13481,4.0,2.0,1522.0,64559.0,1965.0,955.88,6059.0
13482,5.0,3.5,4768.0,1548255.0,1978.0,16542.26,6111.0
13483,3.0,2.0,1611.0,297842.0,1958.0,4056.14,6037.0
13484,4.0,1.5,1145.0,52137.0,1962.0,638.5,6111.0
13485,4.0,3.0,1954.0,388359.0,1970.0,4890.61,6037.0
13486,3.0,1.0,1392.0,419000.0,1947.0,5401.92,6037.0
13487,4.0,4.0,2677.0,564326.0,1988.0,6842.68,6037.0
13488,4.0,2.0,1443.0,337302.0,1950.0,4328.62,6037.0
13489,4.0,2.5,2580.0,480986.0,1975.0,5044.52,6059.0
13490,3.0,2.0,3091.0,503247.0,1979.0,5908.04,6037.0
13491,4.0,3.0,1530.0,92167.0,1956.0,1391.82,6037.0
13492,4.0,2.0,1647.0,456861.0,1954.0,5766.53,6037.0
13493,4.0,2.0,3482.0,460902.0,1928.0,6078.97,6037.0
13494,3.0,2.0,1745.0,160193.0,1985.0,2081.57,6037.0
13495,3.0,1.0,1617.0,858192.0,1923.0,10437.3,6037.0
13496,2.0,2.0,2052.0,82773.0,1939.0,1570.62,6037.0
13497,4.0,2.0,2079.0,263188.0,1966.0,3797.36,6037.0
13498,2.0,1.0,1078.0,630540.0,1913.0,7590.01,6037.0
13499,4.0,3.0,3062.0,622296.0,1963.0,7810.98,6037.0
13500,2.0,1.0,1027.0,38384.0,1925.0,693.98,6059.0
13501,5.0,5.0,3799.0,2045728.0,2011.0,24627.91,6037.0
13502,3.0,1.0,1122.0,340909.0,1951.0,4137.81,6037.0
13503,3.0,2.0,1555.0,1472112.0,1945.0,16029.5,6059.0
13504,4.0,2.0,1821.0,158390.0,1963.0,2311.5,6059.0
13505,4.0,4.5,4042.0,437701.0,1973.0,4867.7,6059.0
13506,3.0,2.0,1791.0,506642.0,1962.0,5429.6,6111.0
13507,3.0,1.0,1120.0,48612.0,1946.0,1017.26,6037.0
13508,4.0,2.5,2160.0,247805.0,1972.0,2596.62,6059.0
13509,3.0,2.0,1231.0,56483.0,1956.0,1308.34,6037.0
13510,4.0,2.5,1897.0,128778.0,1973.0,1402.18,6059.0
13511,3.0,2.5,1484.0,479727.0,1986.0,4982.1,6059.0
13512,3.0,1.0,1695.0,130048.0,1943.0,1717.28,6037.0
13513,3.0,3.0,2692.0,566640.0,2001.0,6875.48,6037.0
13514,3.0,2.5,2078.0,512989.0,1961.0,6072.16,6059.0
13515,3.0,2.0,1495.0,339532.0,1957.0,4085.96,6059.0
13516,4.0,3.0,3480.0,952000.0,1981.0,9652.28,6059.0
13517,3.0,1.0,1680.0,37024.0,1908.0,576.05,6037.0
13518,2.0,1.0,1380.0,71918.0,1952.0,1009.28,6037.0
13519,3.0,2.0,2411.0,1810832.0,1928.0,21908.63,6037.0
13520,4.0,3.0,2316.0,247350.0,1928.0,3105.72,6059.0
13521,5.0,3.0,2752.0,706809.0,2003.0,9666.78,6037.0
13522,2.0,1.0,925.0,241837.0,1948.0,3111.03,6037.0
13523,2.0,1.0,949.0,352590.0,1953.0,4483.98,6037.0
13524,4.0,2.0,2122.0,127113.0,1957.0,2028.92,6037.0
13525,3.0,1.0,1105.0,407143.0,1951.0,5063.76,6037.0
13526,3.0,2.0,1514.0,422081.0,1956.0,5230.36,6059.0
13527,3.0,3.0,2859.0,3172717.0,1936.0,38102.28,6037.0
13528,2.0,1.0,908.0,141553.0,1949.0,1820.79,6037.0
13529,3.0,2.5,2019.0,595938.0,1986.0,6339.84,6059.0
13530,3.0,2.0,1650.0,58143.0,1964.0,1154.53,6037.0
13531,2.0,1.0,1254.0,324451.0,1940.0,3929.27,6037.0
13532,3.0,2.0,1434.0,266147.0,1957.0,3246.06,6037.0
13533,4.0,2.5,2826.0,722000.0,2006.0,12573.4,6111.0
13534,4.0,2.0,1445.0,137849.0,1977.0,2252.89,6037.0
13535,4.0,3.0,2080.0,198780.0,1992.0,2566.26,6111.0
13536,4.0,3.0,2377.0,197018.0,1994.0,3399.47,6037.0
13537,3.0,2.0,1230.0,108269.0,1977.0,1971.92,6037.0
13538,3.0,1.0,1208.0,151186.0,1946.0,2302.03,6037.0
13539,3.0,3.0,1701.0,400060.0,1988.0,5472.95,6037.0
13540,4.0,2.0,1781.0,435541.0,1939.0,7231.44,6037.0
13541,3.0,1.0,1869.0,133964.0,1926.0,2389.78,6037.0
13542,3.0,3.0,1680.0,322580.0,2000.0,6573.44,6037.0
13543,4.0,4.0,3262.0,624174.0,2001.0,8882.28,6037.0
13544,5.0,3.0,3465.0,772600.0,2015.0,15220.67,6037.0
13545,4.0,5.0,5131.0,3045750.0,1988.0,33744.18,6037.0
13546,3.0,1.0,1262.0,36400.0,1900.0,592.95,6037.0
13547,4.0,2.0,1123.0,44684.0,1955.0,941.55,6037.0
13548,3.0,3.0,1555.0,338296.0,1986.0,3371.2,6059.0
13549,3.0,2.0,1192.0,216901.0,1956.0,2738.54,6037.0
13550,3.0,2.5,2464.0,698000.0,2003.0,8406.94,6111.0
13551,3.0,2.0,1390.0,65191.0,1956.0,1287.37,6037.0
13552,4.0,2.0,1795.0,652000.0,1976.0,7540.55,6037.0
13553,4.0,3.0,3038.0,994945.0,1991.0,11321.58,6059.0
13554,3.0,1.0,936.0,336547.0,1956.0,4311.03,6037.0
13555,3.0,2.0,1278.0,53795.0,1954.0,1031.66,6037.0
13556,3.0,2.0,1370.0,457965.0,1995.0,4888.5,6111.0
13557,3.0,2.0,1410.0,70779.0,1961.0,1164.18,6037.0
13558,3.0,2.0,1666.0,228495.0,1942.0,2847.3,6037.0
13559,2.0,2.0,1147.0,379199.0,1981.0,4241.08,6111.0
13560,4.0,3.0,2388.0,575800.0,2003.0,9939.36,6037.0
13561,4.0,2.0,1666.0,321161.0,1954.0,3992.28,6059.0
13562,4.0,3.0,2862.0,694700.0,1970.0,8491.12,6037.0
13563,2.0,2.0,1548.0,240752.0,1951.0,3024.44,6037.0
13564,3.0,2.0,1140.0,190372.0,1959.0,2364.69,6037.0
13565,3.0,2.0,1302.0,648562.0,1964.0,7318.34,6059.0
13566,4.0,3.0,2866.0,241329.0,1966.0,3186.84,6037.0
13567,4.0,2.0,1443.0,600609.0,1965.0,6802.8,6059.0
13568,3.0,2.0,1111.0,514602.0,1965.0,5802.88,6059.0
13569,3.0,1.0,1216.0,350544.0,1936.0,4263.06,6037.0
13570,4.0,3.0,1386.0,385747.0,1957.0,4630.36,6037.0
13571,5.0,5.5,4521.0,1407091.0,1994.0,14445.64,6059.0
13572,3.0,1.0,1156.0,37772.0,1938.0,901.22,6037.0
13573,2.0,1.0,875.0,452000.0,1952.0,5633.12,6037.0
13574,2.0,1.0,936.0,38469.0,1924.0,661.98,6037.0
13575,4.0,2.0,2127.0,461551.0,1956.0,8989.92,6059.0
13576,3.0,3.0,1786.0,304260.0,1968.0,3870.11,6037.0
13577,4.0,2.5,2297.0,82676.0,1969.0,946.82,6111.0
13578,4.0,3.0,3518.0,1418681.0,1993.0,14374.76,6059.0
13579,3.0,2.0,1443.0,438372.0,1966.0,4617.9,6111.0
13580,2.0,1.0,850.0,95700.0,1979.0,1291.61,6037.0
13581,5.0,4.0,3701.0,824079.0,1957.0,10420.74,6037.0
13582,3.0,2.0,1143.0,77701.0,1977.0,1024.72,6037.0
13583,3.0,2.0,1848.0,350930.0,1960.0,4271.6,6037.0
13584,4.0,4.0,4231.0,1253000.0,2004.0,15310.21,6037.0
13585,4.0,2.5,1775.0,449234.0,1987.0,5007.84,6111.0
13586,1.0,1.0,718.0,55191.0,1924.0,1503.6,6037.0
13587,0.0,1.0,1390.0,228585.0,1928.0,3180.17,6037.0
13588,3.0,2.0,1288.0,203049.0,1988.0,3139.3,6037.0
13589,3.0,1.0,982.0,50362.0,1911.0,937.77,6037.0
13590,3.0,2.0,1050.0,304555.0,1954.0,4052.68,6037.0
13591,3.0,2.0,1795.0,300204.0,1992.0,3788.52,6037.0
13592,3.0,2.0,1203.0,679061.0,1962.0,7780.96,6059.0
13593,3.0,2.0,1483.0,254513.0,1962.0,3073.27,6037.0
13594,4.0,3.0,2672.0,612526.0,2003.0,7517.92,6037.0
13595,3.0,2.5,2104.0,634973.0,1997.0,7318.22,6059.0
13596,3.0,2.0,1932.0,622000.0,1954.0,7229.4,6059.0
13597,3.0,4.0,2685.0,1183019.0,1981.0,14485.18,6037.0
13598,4.0,2.0,1439.0,76380.0,1959.0,1120.92,6059.0
13599,3.0,2.0,1109.0,272630.0,1977.0,3043.6,6111.0
13600,4.0,3.0,3646.0,759940.0,1969.0,9281.85,6037.0
13601,2.0,1.0,1420.0,84217.0,1953.0,1170.04,6037.0
13602,1.0,1.0,440.0,84403.0,1922.0,1006.32,6037.0
13603,4.0,1.0,2636.0,870253.0,1913.0,10540.25,6037.0
13604,4.0,1.0,2352.0,215794.0,1913.0,2813.35,6037.0
13605,3.0,1.0,1034.0,46188.0,1954.0,1065.1,6059.0
13606,4.0,2.0,1483.0,270562.0,1955.0,3482.34,6037.0
13607,4.0,4.0,3656.0,635970.0,1994.0,6499.5,6059.0
13608,2.0,1.0,872.0,332867.0,1951.0,4357.93,6037.0
13609,3.0,2.0,1442.0,435127.0,1955.0,4960.4,6059.0
13610,3.0,1.0,1040.0,429746.0,1950.0,4903.34,6059.0
13611,3.0,2.0,1140.0,172840.0,1953.0,2339.71,6037.0
13612,7.0,5.0,2326.0,713116.0,1972.0,7366.52,6059.0
13613,3.0,3.0,1391.0,159128.0,1950.0,2153.85,6037.0
13614,3.0,2.0,1527.0,613724.0,1975.0,6933.55,6037.0
13615,3.0,2.0,1853.0,263000.0,2008.0,4145.67,6037.0
13616,2.0,1.0,930.0,65791.0,1950.0,817.46,6037.0
13617,4.0,4.0,2916.0,804832.0,1955.0,10306.34,6037.0
13618,3.0,1.0,1108.0,265257.0,1949.0,3517.95,6037.0
13619,3.0,1.0,906.0,265257.0,1927.0,3293.2,6037.0
13620,3.0,2.0,1456.0,80722.0,1952.0,1062.76,6037.0
13621,4.0,3.0,1860.0,333195.0,2001.0,4073.48,6037.0
13622,4.0,3.0,2917.0,603113.0,1978.0,6908.6,6059.0
13623,4.0,2.0,1060.0,338074.0,1925.0,4230.63,6037.0
13624,3.0,3.0,2150.0,230119.0,1987.0,3716.67,6037.0
13625,2.0,1.0,953.0,249998.0,1925.0,3044.92,6037.0
13626,4.0,3.5,3829.0,1783000.0,2002.0,19747.78,6059.0
13627,4.0,2.0,1854.0,95098.0,1970.0,1327.32,6059.0
13628,4.0,2.0,1550.0,600607.0,1941.0,6535.94,6037.0
13629,3.0,3.0,1764.0,283054.0,1994.0,3744.45,6037.0
13630,3.0,3.0,2362.0,553000.0,2004.0,7326.41,6037.0
13631,4.0,2.0,1304.0,413000.0,1955.0,4877.4,6059.0
13632,3.0,2.0,1431.0,525532.0,1965.0,6212.24,6059.0
13633,4.0,2.5,2192.0,924000.0,1995.0,10324.22,6059.0
13634,2.0,1.0,884.0,139568.0,1965.0,1890.12,6037.0
13635,2.0,2.0,1100.0,201295.0,1950.0,2579.23,6037.0
13636,3.0,1.0,969.0,312067.0,1949.0,4066.22,6037.0
13637,2.0,2.0,1416.0,365951.0,1957.0,4421.2,6059.0
13638,3.0,2.0,1269.0,393355.0,1954.0,4899.67,6037.0
13639,3.0,2.0,1249.0,258701.0,1974.0,713.54,6059.0
13640,0.0,0.0,,5346951.0,,82484.04,6059.0
13641,0.0,0.0,,5346951.0,,82484.04,6059.0
13642,5.0,4.5,3683.0,689940.0,1999.0,7774.26,6059.0
13643,4.0,3.0,2155.0,328336.0,1986.0,4248.55,6037.0
13644,4.0,3.0,1737.0,170075.0,1988.0,3033.52,6037.0
13645,3.0,2.0,1164.0,426495.0,1955.0,5122.0,6059.0
13646,3.0,3.0,2057.0,797946.0,1954.0,9794.09,6037.0
13647,6.0,4.5,4531.0,1212000.0,2005.0,13274.82,6111.0
13648,3.0,2.0,994.0,34532.0,1940.0,515.55,6037.0
13649,3.0,2.0,2036.0,1216752.0,1947.0,13509.86,6059.0
13650,2.0,2.5,1294.0,367033.0,1980.0,4290.04,6059.0
13651,3.0,1.0,972.0,371000.0,1949.0,4798.5,6037.0
13652,3.0,2.0,1427.0,214376.0,1978.0,3370.82,6037.0
13653,4.0,2.0,1576.0,87907.0,1973.0,967.84,6059.0
13654,4.0,2.0,2082.0,726769.0,1963.0,7928.51,6037.0
13655,5.0,4.0,3204.0,933351.0,2005.0,12989.7,6059.0
13656,2.0,1.0,1470.0,485000.0,1948.0,5423.36,6111.0
13657,3.0,1.0,920.0,44810.0,1949.0,765.74,6059.0
13658,2.0,1.0,909.0,365010.0,1949.0,4066.31,6037.0
13659,4.0,2.5,3640.0,1583243.0,1966.0,17367.0,6059.0
13660,2.0,1.0,957.0,1150000.0,1923.0,13896.87,6037.0
13661,4.0,4.5,3976.0,291705.0,1966.0,3443.78,6059.0
13662,4.0,4.0,2168.0,453490.0,1949.0,5700.47,6037.0
13663,2.0,2.0,1284.0,61457.0,1991.0,2219.93,6037.0
13664,4.0,2.0,2005.0,93493.0,1970.0,909.92,6059.0
13665,4.0,2.5,1913.0,451860.0,1986.0,4767.6,6059.0
13666,3.0,2.0,3450.0,768735.0,1940.0,9504.72,6037.0
13667,4.0,2.0,1918.0,415459.0,1960.0,5239.85,6037.0
13668,2.0,1.0,1026.0,333000.0,1949.0,4011.95,6037.0
13669,3.0,2.0,2360.0,610000.0,1966.0,7173.42,6059.0
13670,3.0,2.5,1602.0,399736.0,1995.0,3859.48,6059.0
13671,3.0,1.0,1348.0,817801.0,1950.0,9490.08,6037.0
13672,4.0,2.0,1590.0,424568.0,1965.0,5084.74,6059.0
13673,3.0,2.0,1260.0,142000.0,1954.0,2462.47,6037.0
13674,3.0,2.5,1748.0,83625.0,1960.0,841.28,6059.0
13675,2.0,1.0,767.0,50645.0,1955.0,589.5,6111.0
13676,9.0,2.5,2892.0,662000.0,1955.0,7677.22,6059.0
13677,3.0,2.0,1104.0,407147.0,1959.0,4481.18,6059.0
13678,4.0,3.0,2705.0,670491.0,1978.0,7774.8,6111.0
13679,5.0,3.0,1991.0,83081.0,1955.0,1183.82,6059.0
13680,3.0,3.0,2598.0,97249.0,1965.0,1114.54,6111.0
13681,3.0,3.0,2267.0,469917.0,1990.0,4788.52,6059.0
13682,3.0,2.0,1060.0,448000.0,1959.0,5142.6,6059.0
13683,4.0,2.0,1475.0,304475.0,1915.0,4048.29,6037.0
13684,3.0,3.0,1760.0,449252.0,1971.0,4647.72,6059.0
13685,3.0,2.0,1592.0,715000.0,1960.0,8156.64,6059.0
13686,4.0,2.5,1832.0,403035.0,1979.0,4696.18,6111.0
13687,3.0,2.0,1152.0,207731.0,1976.0,2622.94,6059.0
13688,4.0,3.0,2165.0,714518.0,1989.0,5641.48,6059.0
13689,2.0,2.5,1204.0,450457.0,1977.0,5381.62,6059.0
13690,4.0,2.5,1962.0,538258.0,1978.0,6518.78,6111.0
13691,5.0,3.0,2620.0,115994.0,1968.0,1543.06,6059.0
13692,4.0,2.0,1358.0,310717.0,1962.0,3316.22,6111.0
13693,3.0,2.5,1941.0,656368.0,1976.0,6688.46,6059.0
13694,2.0,1.0,672.0,385000.0,1922.0,4773.68,6059.0
13695,4.0,3.0,2967.0,776648.0,1983.0,8297.02,6111.0
13696,3.0,2.5,1722.0,336790.0,1992.0,4327.7,6059.0
13697,5.0,2.5,2882.0,437912.0,1973.0,4379.24,6059.0
13698,2.0,2.5,1605.0,345572.0,1987.0,3515.66,6059.0
13699,5.0,2.5,2401.0,173683.0,1971.0,2312.8,6059.0
13700,4.0,4.5,4022.0,1834861.0,2015.0,25684.9,6059.0
13701,5.0,3.0,2250.0,244428.0,1970.0,2562.72,6059.0
13702,4.0,3.0,2387.0,833000.0,1991.0,10325.4,6111.0
13703,3.0,2.0,1550.0,242785.0,1957.0,2782.52,6059.0
13704,4.0,2.0,1526.0,192502.0,1964.0,2441.28,6059.0
13705,3.0,2.0,1179.0,135535.0,1955.0,1861.56,6059.0
13706,3.0,2.0,1630.0,77194.0,1969.0,1185.72,6059.0
13707,5.0,3.5,2785.0,686554.0,1975.0,7138.2,6059.0
13708,3.0,1.5,1296.0,209086.0,1964.0,2620.92,6059.0
13709,3.0,1.5,1388.0,60554.0,1957.0,1095.34,6059.0
13710,4.0,3.0,2168.0,1622767.0,1959.0,17305.68,6059.0
13711,3.0,2.5,1716.0,484310.0,1979.0,5592.66,6059.0
13712,5.0,2.0,2522.0,875026.0,1993.0,8729.36,6059.0
13713,5.0,2.5,2588.0,800000.0,1963.0,8966.64,6059.0
13714,4.0,3.0,1730.0,599000.0,1963.0,6463.98,6059.0
13715,3.0,1.0,960.0,346902.0,1959.0,4270.32,6037.0
13716,2.0,1.0,1362.0,185374.0,1935.0,2341.16,6059.0
13717,3.0,3.0,1718.0,252500.0,1986.0,4176.92,6037.0
13718,4.0,3.0,3243.0,971000.0,2003.0,14102.88,6059.0
13719,2.0,2.5,1851.0,501157.0,1996.0,5722.98,6059.0
13720,2.0,1.5,1072.0,211040.0,1972.0,2589.54,6059.0
13721,3.0,2.0,1248.0,176053.0,1955.0,2236.8,6059.0
13722,3.0,3.5,3601.0,836568.0,2003.0,8317.42,6059.0
13723,4.0,2.5,2110.0,370621.0,2000.0,3699.82,6059.0
13724,4.0,2.0,1988.0,471440.0,1969.0,5524.66,6059.0
13725,2.0,2.5,2840.0,3299562.0,1928.0,34730.46,6059.0
13726,3.0,2.0,1431.0,673872.0,1966.0,7602.42,6059.0
13727,2.0,3.0,2120.0,585000.0,1955.0,7092.76,6037.0
13728,3.0,2.5,2263.0,338738.0,1975.0,3567.56,6059.0
13729,4.0,2.5,2204.0,2946096.0,1967.0,31194.8,6059.0
13730,5.0,4.0,3363.0,790159.0,2001.0,9422.42,6059.0
13731,3.0,1.5,1200.0,281393.0,1965.0,3663.18,6059.0
13732,4.0,4.5,4007.0,1703000.0,2000.0,18012.08,6111.0
13733,4.0,2.5,2807.0,1104000.0,1962.0,12229.7,6059.0
13734,5.0,4.5,3983.0,668369.0,1997.0,6947.68,6059.0
13735,4.0,4.0,4169.0,900644.0,2015.0,17031.38,6037.0
13736,3.0,2.0,1350.0,287801.0,1962.0,3599.46,6059.0
13737,3.0,1.0,1264.0,34635.0,1911.0,631.32,6059.0
13738,3.0,2.0,1645.0,239118.0,1961.0,3185.1,6037.0
13739,3.0,2.0,1557.0,390087.0,1955.0,7305.66,6059.0
13740,4.0,2.0,1312.0,325871.0,1957.0,3858.36,6059.0
13741,4.0,2.0,1689.0,667918.0,1965.0,7018.28,6111.0
13742,3.0,2.0,2411.0,723798.0,1980.0,7272.2,6059.0
13743,2.0,2.5,2267.0,430448.0,1981.0,4303.7,6059.0
13744,4.0,3.0,2462.0,156534.0,1993.0,3654.15,6037.0
13745,4.0,3.0,1734.0,290018.0,1977.0,3388.4,6059.0
13746,5.0,5.5,3561.0,1569220.0,2014.0,17156.04,6059.0
13747,3.0,2.0,2048.0,169617.0,1978.0,1735.12,6059.0
13748,5.0,5.5,4709.0,1826197.0,2000.0,23770.4,6059.0
13749,4.0,3.5,3004.0,170017.0,1965.0,2203.72,6059.0
13750,3.0,3.0,2851.0,603037.0,1979.0,6578.04,6059.0
13751,5.0,3.0,2740.0,603856.0,1999.0,9263.2,6059.0
13752,4.0,3.0,2600.0,105663.0,1966.0,1365.38,6059.0
13753,3.0,2.0,2445.0,766909.0,1958.0,8167.82,6111.0
13754,3.0,2.0,1515.0,395239.0,1976.0,4694.64,6059.0
13755,4.0,2.5,2186.0,620465.0,1971.0,6406.5,6059.0
13756,3.0,2.0,1224.0,285073.0,1971.0,2937.4,6059.0
13757,4.0,2.0,2332.0,228581.0,1972.0,2903.24,6059.0
13758,4.0,2.0,1389.0,323208.0,1959.0,3877.5,6059.0
13759,4.0,3.5,3314.0,1061039.0,1992.0,11292.36,6059.0
13760,4.0,2.5,1854.0,228716.0,1962.0,2931.74,6059.0
13761,3.0,2.0,1546.0,624541.0,1976.0,6338.62,6059.0
13762,4.0,2.0,1626.0,554788.0,1964.0,6386.6,6059.0
13763,3.0,3.0,2554.0,928000.0,1976.0,9720.76,6111.0
13764,5.0,3.0,3602.0,1270451.0,1986.0,13103.64,6059.0
13765,3.0,2.0,1623.0,143015.0,1962.0,2189.18,6059.0
13766,2.0,2.0,1157.0,321338.0,1987.0,4087.26,6059.0
13767,4.0,3.0,2653.0,423500.0,1981.0,4650.2,6059.0
13768,3.0,2.0,1538.0,725000.0,1976.0,7547.62,6059.0
13769,2.0,2.0,1472.0,106662.0,1995.0,875.02,6059.0
13770,4.0,3.0,2224.0,383152.0,1975.0,4231.66,6059.0
13771,4.0,2.5,2478.0,768000.0,2003.0,11534.8,6059.0
13772,5.0,3.0,2440.0,532974.0,1995.0,6634.82,6059.0
